ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208	#209	#210	#211	#212	#213	#214	#215	#216	#217	#218	#219	#220	#221	#222	#223	#224	#225	#226
19	 1	 159.65	  13.21	 161.0	  18	 160.31	 12.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   2	   0	   0	   0	   1	   1	   1	   2	   6	   3	   1	   2	   2	   1	   0	   4	   1	   6	   2	   9	   4	   5	  15	   8	  13	  11	   4	  12	  12	  16	  10	  16	  27	  20	  14	  18	  20	  49	  27	  19	  31	  33	  10	  39	  39	  41	  24	  43	  47	  31	  24	  35	  22	  31	  18	  15	  24	  18	  15	  12	  12	  12	   3	   7	   8	   8	   7	   3	   4	   3	   2	   0	   2	   4	   0	   0	   1	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 2	 159.08	  10.91	 160.0	  10	 159.44	 10.32	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   1	   0	   1	   0	   0	   1	   0	   2	   2	   0	   4	   0	   2	   0	   4	   1	   6	   2	  12	   6	   7	  14	  12	   5	  21	   4	  27	   8	  17	  31	  14	  14	  20	  24	  40	  26	  36	  44	  38	   8	  52	  44	  58	  17	  43	  56	  34	  15	  29	  24	  40	  20	  14	  25	  17	   7	   8	  11	   8	   5	   4	   3	   4	   1	   1	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 3	 159.50	   8.71	 160.0	  17	 159.79	  8.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   4	   1	   0	   1	   3	   2	   6	   4	   3	   6	   6	   4	  13	   6	  18	   8	  18	  28	  26	  19	   9	  32	  38	  37	  24	  61	  50	   8	  63	  45	  73	  33	  46	  74	  32	  22	  42	  26	  19	  23	  12	  19	  13	   2	   6	   2	   3	   2	   1	   1	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 4	 159.30	   7.86	 161.0	   7	 159.46	  7.65	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   0	   4	   8	   5	   5	  10	   3	  11	  13	  19	  12	   9	  27	  17	  27	  18	  32	  33	  41	  30	  56	  40	   5	  64	  39	  76	  25	  73	  76	  48	  28	  44	  31	  34	  16	   2	  10	   3	   0	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 5	 158.94	   6.32	 160.0	  12	 159.18	  5.98	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   2	   2	   3	   3	   0	   7	   7	  14	   5	  16	  18	  20	  31	  26	  33	  47	  45	  42	  65	  58	  14	  99	  53	  97	  42	  50	  60	  52	  18	  23	  16	  10	  13	   1	   4	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 6	 158.72	   5.21	 160.0	  16	 158.96	  4.89	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   2	   0	   3	   4	   5	   3	  13	  16	  30	  16	  29	  35	  67	  41	  45	  86	  69	  10	 101	  84	 108	  43	  66	  58	  26	  10	  12	   8	   4	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 7	 158.57	   4.49	 159.0	   5	 158.64	  4.36	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   2	   2	   2	   5	  18	  16	  23	  27	  21	  69	  51	  53	 120	  74	  23	 133	  89	  99	  37	  49	  45	  12	  12	   8	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 0	 119.96	  19.13	 120.0	  13	 119.88	 17.95	1000   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   2	   1	   0	   1	   0	   0	   5	   2	   1	   1	   1	   0	   1	   0	   0	   0	   1	   3	   4	   7	   1	   8	   5	   4	   6	   8	   4	   9	   4	   3	  11	   7	  19	   6	  12	  16	  14	   5	  15	  16	  16	  16	  14	  22	  24	   8	  14	  25	  37	  14	  26	  30	  24	  20	  13	  18	  31	  26	  15	  32	  28	  13	  24	  18	  30	   6	  22	  28	  16	   9	  13	   8	  15	   5	   6	   6	   5	   4	  15	  11	   5	   3	   3	  10	   8	   4	   1	   4	   6	   3	   3	   6	   1	   1	   5	   3	   3	   0	   3	   0	   1	   0	   2	   0	   2	   1	   0	   1	   0	   2	   0	   0	   0	   1	   0	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 1	 120.95	  13.63	 122.0	  20	 121.59	 12.44	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   1	   0	   2	   0	   3	   5	   3	   1	   0	   1	   3	   4	   0	   8	   1	   5	   6	   8	   9	   6	  11	  10	   6	   5	  11	  14	  15	  16	  12	  17	  14	  12	  19	  29	  34	  11	  25	  36	  30	  25	  30	  24	  40	  27	  18	  47	  39	  17	  39	  28	  43	  11	  23	  23	  27	  14	  27	   9	  18	  14	   6	   8	   4	   4	   9	   5	   6	   3	   1	   4	   3	   2	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 2	 120.21	  11.23	 122.0	  10	 120.59	 10.61	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   1	   2	   0	   0	   1	   0	   2	   0	   1	   1	   0	   3	   1	   0	   4	   3	   5	   3	  11	   4	   5	  10	   9	   6	  12	  17	  21	  14	  15	  25	  23	  14	  13	  21	  37	  14	  31	  37	  26	  40	  23	  38	  56	  41	  23	  44	  43	  21	  43	  34	  37	  13	  24	  22	  20	  14	  13	  12	  15	   7	   5	   6	   4	   2	   2	   0	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 3	 120.54	   9.02	 122.0	   9	 120.81	  8.61	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   1	   0	   3	   2	   0	   2	   1	   3	   1	   8	   9	   3	   3	   9	  13	  19	  12	  10	  27	  23	  12	  20	  21	  28	  19	  37	  52	  38	  35	  26	  49	  47	  50	  41	  66	  50	  22	  47	  29	  47	  21	  18	  23	  19	   7	  11	   4	   4	   1	   0	   2	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 4	 120.47	   8.18	 122.0	  12	 120.75	  7.81	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   1	   3	   5	   3	  12	   6	   3	  12	  15	   8	  11	   8	  27	  17	  14	   8	  35	  33	  16	  29	  48	  46	  34	  41	  51	  67	  49	  29	  76	  59	  22	  48	  33	  47	  25	  22	  10	   8	   5	   6	   4	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 5	 120.07	   6.43	 121.0	   8	 120.23	  6.19	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   3	   1	   2	   5	   5	  14	   9	   7	  22	  17	  10	  25	  28	  51	  20	  40	  70	  56	  43	  53	  61	  88	  53	  47	  65	  46	  36	  31	  36	  27	  10	   8	   5	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 6	 119.97	   5.55	 121.0	   4	 120.04	  5.44	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   1	   5	   2	   5	   9	   8	  17	  16	  14	  28	  18	  49	  18	  55	  63	  46	  63	  43	  70	 114	  81	  62	  84	  44	  14	  26	  16	  18	   2	   3	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 7	 119.80	   4.49	 120.0	   4	 119.87	  4.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   2	   3	   2	  12	  10	  10	  17	  20	  48	  30	  61	  90	  73	  68	  64	 104	 115	  67	  49	  67	  39	  11	  21	   8	   4	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 0	 114.46	  20.67	 114.0	  10	 114.05	 19.68	1000   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   1	   1	   1	   1	   0	   0	   2	   4	   0	   2	   1	   0	   0	   2	   2	   1	   0	   2	   5	   9	   2	   8	   2	   6	   4	   7	   3	  16	  10	   5	   5	  12	   7	  10	  16	  12	  13	  15	   5	   8	  11	  17	  17	  20	  11	  18	  16	  24	  25	  17	  32	  20	   7	  24	  20	  22	  15	  31	  34	  19	  13	  23	  22	  18	  23	   8	  18	  18	   8	  20	  14	  20	   8	   8	  12	  15	   6	   9	   9	   8	   7	   3	  10	  10	   3	   6	   3	  12	   3	   5	   6	   2	   4	   1	   3	   5	   1	   4	   5	   1	   1	   1	   2	   1	   1	   2	   2	   1	   0	   1	   1	   1	   0	   0	   3	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 1	 115.41	  15.03	 117.0	  13	 115.93	 14.10	1000   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   2	   1	   2	   1	   1	   1	   4	   0	   2	   1	   3	   1	   6	   6	   3	   5	   1	   5	   6	   7	   8	  16	   9	   3	  12	   9	  17	   8	   8	  17	  14	   7	  15	  20	  23	  22	  16	  32	  19	  20	  21	  26	  38	  18	  25	  47	  39	  18	  29	  24	  42	  31	  16	  32	  22	   7	  18	  18	  26	  11	  16	  24	  14	  11	  10	   4	  11	   6	   3	   3	   5	   1	   6	   3	   5	   0	   2	   3	   1	   1	   0	   2	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 2	 114.59	  12.30	 116.0	   8	 114.93	 11.74	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   1	   1	   0	   0	   0	   0	   0	   1	   0	   1	   2	   2	   0	   4	   1	   4	   1	   4	   1	   8	   1	   8	   8	   9	   6	   7	  16	  15	   7	  21	  23	  14	  14	  16	  15	  25	  22	  21	  37	  27	  15	  26	  24	  40	  23	  33	  58	  41	  32	  29	  30	  47	  37	  14	  31	  22	  10	  19	  18	  22	   7	  11	  16	   9	   5	   8	   9	   6	   3	   1	   5	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 3	 114.98	   9.95	 116.0	   3	 115.08	  9.81	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   2	   3	   1	   3	   1	   5	   5	   3	   3	   4	   2	   3	  17	   9	  11	   6	  17	  25	   8	  14	  18	  34	  26	  18	  38	  35	  23	  22	  30	  40	  23	  54	  73	  42	  35	  34	  28	  57	  31	  26	  43	  24	  12	  18	  18	  18	   6	   6	   8	   6	   1	   2	   2	   3	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 4	 114.74	   9.04	 116.0	   4	 114.85	  8.89	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   1	   6	   5	   2	  10	   4	   4	   5	   4	  19	   7	   6	  24	  12	   6	  10	  19	  34	  27	  16	  40	  33	  22	  27	  45	  55	  29	  45	  63	  42	  48	  39	  43	  48	  38	  28	  43	  18	  13	  15	  15	  13	   4	   5	   3	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 5	 114.46	   7.23	 115.0	   4	 114.56	  7.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   1	   2	   0	   0	   9	   4	   4	   3	   6	  12	  21	  13	  25	  20	  32	  15	  19	  48	  46	  35	  41	  40	  71	  37	  69	  65	  60	  37	  41	  46	  52	  37	  29	  24	   8	   6	   5	   8	   3	   0	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 6	 114.56	   6.00	 115.0	   6	 114.68	  5.85	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   4	   2	   2	   9	  10	  13	   4	  12	  15	  33	  32	  22	  51	  46	  27	  35	  58	  91	  34	  72	  91	  69	  62	  36	  46	  52	  33	   8	  17	   6	   2	   2	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
